 d-2	 d-1	 d0	 d+1	 d+2
1.005628367864170940e+02 1.006067089546639295e+02 1.007207000000156256e+02 1.011071835902966427e+02 2.541610146695205970e+02
1.005647450450056795e+02 1.006088333403525183e+02 1.007222000000156754e+02 1.011050906081276253e+02 2.541532156554289941e+02
1.005721789062301923e+02 1.006164081956248282e+02 1.007298000000159277e+02 1.011116439707593599e+02 2.541575292960395700e+02
1.005724219152359211e+02 1.006170988962977191e+02 1.007311000000159709e+02 1.011126087343162538e+02 2.541567050517122937e+02
1.005710131910242495e+02 1.006161890401482566e+02 1.007310000000159675e+02 1.011123495558184970e+02 2.541543804970737028e+02
1.005688809704809756e+02 1.006144246979126393e+02 1.007300000000159343e+02 1.011112781121521209e+02 2.541509966648418981e+02
1.005639466467028029e+02 1.006096700569676301e+02 1.007258000000157949e+02 1.011070880354394887e+02 2.541446473397104455e+02
1.005621603409238247e+02 1.006078569658773318e+02 1.007240000000157352e+02 1.011052417883503551e+02 2.541423781663041268e+02
1.005683314781978908e+02 1.006138037713457862e+02 1.007298000000159277e+02 1.011107729371283028e+02 2.541464305456014472e+02
1.005739382952777419e+02 1.006194584022106255e+02 1.007357000000161236e+02 1.011168274992245415e+02 2.541512665590797440e+02
1.005717378414033760e+02 1.006173205010290133e+02 1.007337000000160572e+02 1.011149649764843446e+02 2.541492107316499585e+02
1.005781438869394151e+02 1.006238354183366823e+02 1.007405000000162829e+02 1.011220954844534674e+02 2.541557284581345186e+02
1.005768291925671036e+02 1.006227974471275814e+02 1.007400000000162663e+02 1.011222208131581937e+02 2.541556754583791076e+02
1.005634207140035556e+02 1.006101458390376564e+02 1.007290000000159012e+02 1.011134564679945100e+02 2.541464203520995966e+02
1.005637827045534465e+02 1.006103343746199670e+02 1.007290000000159012e+02 1.011134537379347051e+02 2.541462066295712816e+02
1.005594900575324147e+02 1.006052070101355724e+02 1.007229000000156987e+02 1.011073209497636043e+02 2.541390603137759001e+02
1.005607589855225825e+02 1.006059375434365819e+02 1.007227000000156920e+02 1.011065088071949702e+02 2.541373595530390901e+02
1.005547873210546186e+02 1.005996714253340656e+02 1.007158000000154630e+02 1.010990742430236367e+02 2.541291653739015430e+02
1.005611460467306131e+02 1.006053493036286426e+02 1.007201000000156057e+02 1.011019753198912241e+02 2.541306607281468075e+02
1.005625208671617941e+02 1.006066218396427274e+02 1.007210000000156356e+02 1.011023442520788791e+02 2.541303695718846427e+02
1.005633011094838309e+02 1.006072180413474229e+02 1.007204000000156157e+02 1.010996456163910153e+02 2.541248972690683843e+02
1.005570400238565725e+02 1.006009849049970626e+02 1.007139000000153999e+02 1.010923310272305997e+02 2.541163149640318011e+02
1.005632271229037116e+02 1.006069928513818184e+02 1.007194000000155825e+02 1.010968719012024621e+02 2.541196507414594805e+02
1.005659523661039287e+02 1.006099443992718818e+02 1.007223000000156787e+02 1.010987073487253838e+02 2.541195167474010930e+02
1.005611719959180874e+02 1.006053497402011487e+02 1.007179000000155327e+02 1.010940892817715167e+02 2.541141672184184301e+02
1.005616744256405752e+02 1.006058749801114232e+02 1.007184000000155493e+02 1.010941795534930918e+02 2.541133827975367296e+02
1.005586016902357187e+02 1.006028411237376190e+02 1.007154000000154497e+02 1.010908264778368846e+02 2.541091224174835759e+02
1.005663142588675498e+02 1.006103611085843283e+02 1.007226000000156887e+02 1.010970557309604487e+02 2.541134298574914112e+02
1.005698274937705889e+02 1.006139850737808104e+02 1.007264000000158148e+02 1.011008574401461146e+02 2.541168404411058361e+02
1.005660995934155437e+02 1.006105977304526107e+02 1.007236000000157219e+02 1.010983615493190655e+02 2.541137631463063542e+02
1.005692432588176075e+02 1.006140154346275750e+02 1.007277000000158580e+02 1.011027799289349929e+02 2.541166416634343079e+02
1.005651587221005485e+02 1.006101689482654962e+02 1.007244000000157484e+02 1.011000170509061746e+02 2.541134122850545225e+02
1.005526844515231204e+02 1.005976787604401324e+02 1.007123000000153468e+02 1.010885587115815127e+02 2.541007492341098839e+02
1.005531518040439067e+02 1.005977477977570942e+02 1.007118000000153302e+02 1.010876161125927979e+02 2.540991050928264485e+02
1.005608717808043764e+02 1.006037611595932617e+02 1.007151000000154397e+02 1.010885721153120471e+02 2.540965246208810129e+02
1.005530722194422140e+02 1.005960165618558335e+02 1.007071000000151741e+02 1.010800069304004296e+02 2.540866089356585178e+02
1.005557431645306963e+02 1.005984989183584162e+02 1.007091000000152405e+02 1.010813355027593730e+02 2.540869704336707571e+02
1.005548580480887466e+02 1.005975239127399306e+02 1.007078000000151974e+02 1.010794893904872396e+02 2.540842549669914376e+02
1.005606407295069147e+02 1.006031683053920602e+02 1.007130000000153700e+02 1.010839433148969846e+02 2.540876085305772847e+02
1.005604786451840766e+02 1.006031249163124244e+02 1.007129000000153667e+02 1.010833790415843225e+02 2.540859960207934307e+02
1.005554009722494442e+02 1.005983880459664306e+02 1.007082000000152107e+02 1.010776665255148288e+02 2.540777171483048278e+02
1.005547215861591752e+02 1.005976774487521652e+02 1.007074000000151841e+02 1.010766324478857001e+02 2.540762337726077931e+02
1.005527713643862882e+02 1.005955038635752032e+02 1.007046000000150912e+02 1.010720311942754250e+02 2.540680771566346721e+02
1.005579679265547242e+02 1.006005566579617607e+02 1.007093000000152472e+02 1.010757529247810567e+02 2.540698338268626060e+02
1.005590755334788042e+02 1.006017111668590474e+02 1.007105000000152870e+02 1.010767821414576417e+02 2.540702586545316706e+02
1.005643731612256744e+02 1.006073783064203440e+02 1.007167000000154928e+02 1.010822608260201321e+02 2.540720922526373613e+02
1.005617845561011166e+02 1.006050336996081143e+02 1.007148000000154298e+02 1.010805547043377572e+02 2.540695591228218859e+02
1.005633556666197279e+02 1.006067036082442741e+02 1.007167000000154928e+02 1.010825347045218336e+02 2.540708027385686307e+02
1.005660065948630262e+02 1.006097705989167963e+02 1.007207000000156256e+02 1.010871382812311765e+02 2.540733981171556195e+02
1.005668016639169053e+02 1.006109203781321213e+02 1.007227000000156920e+02 1.010900035105412087e+02 2.540751519487212988e+02
1.005633384045767968e+02 1.006077241705114176e+02 1.007202000000156090e+02 1.010883830241870385e+02 2.540728864895581012e+02
1.005681981797926881e+02 1.006126263173712942e+02 1.007254000000157816e+02 1.010941464645806889e+02 2.540781492347020105e+02
1.005630464141081575e+02 1.006077086961699791e+02 1.007211000000156389e+02 1.010908060156118893e+02 2.540745991108944679e+02
1.005637397427399122e+02 1.006082442986260475e+02 1.007220000000156688e+02 1.010931985958965527e+02 2.540762837141867010e+02
1.005607101161791235e+02 1.006051782196156097e+02 1.007190000000155692e+02 1.010906475013195234e+02 2.540735938288725890e+02
1.005622889855720956e+02 1.006066674625138972e+02 1.007204000000156157e+02 1.010921868773370704e+02 2.540750089467299233e+02
1.005637859417347073e+02 1.006081154219197202e+02 1.007218000000156621e+02 1.010937253541347047e+02 2.540764802168403946e+02
1.005655954743399576e+02 1.006099129863834065e+02 1.007236000000157219e+02 1.010957265834032341e+02 2.540784516184850474e+02
1.005697662102434577e+02 1.006141278624080968e+02 1.007279000000158646e+02 1.011003264325460123e+02 2.540830875814592389e+02
1.005665824418071423e+02 1.006113100607331461e+02 1.007257000000157916e+02 1.010991177083924413e+02 2.540822841467746969e+02
1.005660627562582903e+02 1.006108218655445654e+02 1.007253000000157783e+02 1.010989677888732672e+02 2.540822657101527113e+02
1.005711348333987445e+02 1.006159476455798227e+02 1.007306000000159543e+02 1.011048072783189440e+02 2.540884359259279108e+02
1.005574217494977489e+02 1.006033011263816235e+02 1.007200000000156024e+02 1.010973427396217375e+02 2.540831020102360185e+02
1.005505450491157973e+02 1.005960756012249391e+02 1.007124000000153501e+02 1.010898228903879641e+02 2.540758754693006267e+02
1.005571612709506724e+02 1.006012372145747236e+02 1.007155000000154530e+02 1.010918706331913484e+02 2.540779765176930880e+02
1.005588920061078255e+02 1.006027744982086318e+02 1.007166000000154895e+02 1.010926923558298398e+02 2.540788859196090357e+02
1.005532665283889884e+02 1.005970059332629063e+02 1.007104000000152837e+02 1.010861718868497832e+02 2.540724902413859922e+02
1.005624002068741447e+02 1.006058155885385190e+02 1.007185000000155526e+02 1.010935682893606611e+02 2.540796918514120080e+02
1.005550770990220997e+02 1.005986598711037345e+02 1.007113000000153136e+02 1.010861532884328540e+02 2.540723953542237155e+02
1.005582339120983590e+02 1.006016037344235770e+02 1.007137000000153932e+02 1.010878478501073801e+02 2.540738243266575296e+02
1.005621800501073437e+02 1.006055554205844373e+02 1.007175000000155194e+02 1.010912981906516279e+02 2.540771268848287718e+02
1.005621873035328093e+02 1.006056144999541431e+02 1.007176000000155227e+02 1.010913683626561976e+02 2.540771867564533579e+02
1.005602297175449138e+02 1.006039384499423619e+02 1.007162000000154762e+02 1.010898910232243963e+02 2.540756623052676275e+02
1.005614737793584794e+02 1.006055719570714757e+02 1.007183000000155459e+02 1.010917930572026506e+02 2.540773526591788709e+02
1.005628031206153281e+02 1.006070210322957053e+02 1.007200000000156024e+02 1.010936086432607226e+02 2.540791857498360571e+02
1.005619205327234482e+02 1.006062462775976343e+02 1.007195000000155858e+02 1.010933251121761884e+02 2.540789889319237318e+02
1.005564429889615923e+02 1.006008230769717073e+02 1.007143000000154132e+02 1.010883479759895920e+02 2.540741112757128803e+02
1.005585525482675848e+02 1.006026335493710349e+02 1.007158000000154630e+02 1.010896157204734465e+02 2.540752181705830424e+02
1.005576490189183687e+02 1.006016358429938151e+02 1.007147000000154264e+02 1.010884378812080655e+02 2.540739676943513814e+02
1.005593987884116984e+02 1.006032418665545691e+02 1.007161000000154729e+02 1.010896554386606425e+02 2.540750370351924516e+02
1.005535305247886981e+02 1.005973299881073189e+02 1.007101000000152737e+02 1.010835592363084885e+02 2.540688269724684005e+02
1.005517195125643752e+02 1.005953783236494559e+02 1.007079000000152007e+02 1.010811009397562685e+02 2.540661917022993634e+02
1.005600255125314106e+02 1.006033686972967161e+02 1.007153000000154464e+02 1.010878493781298886e+02 2.540724900440362717e+02
1.005640375484869509e+02 1.006074358908334858e+02 1.007194000000155825e+02 1.010919133309920994e+02 2.540764855482957500e+02
1.005579279365996257e+02 1.006017687048913558e+02 1.007143000000154132e+02 1.010871666818500643e+02 2.540718025608844073e+02
1.005583848648946486e+02 1.006022075642084701e+02 1.007147000000154264e+02 1.010874842972399819e+02 2.540720144036203578e+02
1.005462348737196834e+02 1.005901290781181672e+02 1.007027000000150281e+02 1.010752669783645814e+02 2.540592782217409535e+02
1.005596505955092539e+02 1.006024389554694380e+02 1.007132000000153766e+02 1.010838318147490469e+02 2.540664063154308110e+02
1.005509192599977837e+02 1.005942529665384768e+02 1.007054000000151177e+02 1.010755562091791973e+02 2.540570912484774908e+02
1.005516119429132971e+02 1.005948109554897769e+02 1.007057000000151277e+02 1.010754398901637927e+02 2.540565208535676618e+02
1.005560803139908614e+02 1.005988036256946145e+02 1.007087000000152273e+02 1.010766533059988461e+02 2.540556526693148669e+02
1.005567275323932819e+02 1.005995089193629894e+02 1.007094000000152505e+02 1.010770476722723430e+02 2.540554893318748384e+02
1.005593958092419911e+02 1.006023479891532304e+02 1.007123000000153468e+02 1.010792456174731484e+02 2.540562410587589852e+02
1.005603177680173843e+02 1.006037492413123573e+02 1.007143000000154132e+02 1.010807093617849119e+02 2.540555484099645582e+02
1.005617032874932590e+02 1.006052453296491365e+02 1.007160000000154696e+02 1.010823976630295107e+02 2.540567156840427856e+02
1.005654787341176188e+02 1.006094112892414500e+02 1.007209000000156323e+02 1.010875983412834955e+02 2.540608841610057596e+02
1.005570508687440423e+02 1.006016841106131636e+02 1.007146000000154231e+02 1.010824664097558383e+02 2.540549900170107378e+02
1.005648013949810178e+02 1.006092751353191233e+02 1.007224000000156821e+02 1.010906666475488436e+02 2.540621701309172238e+02
1.005686992874365444e+02 1.006133366043309820e+02 1.007269000000158314e+02 1.010957425822955003e+02 2.540670724918347787e+02
1.005680567159049872e+02 1.006127376512883842e+02 1.007264000000158148e+02 1.010953721610078730e+02 2.540667102355981228e+02
1.005677448991265663e+02 1.006125459159168543e+02 1.007265000000158182e+02 1.010958834341384716e+02 2.540672592954122706e+02
1.005623126848038709e+02 1.006073892694165863e+02 1.007221000000156721e+02 1.010926936295254279e+02 2.540642751865775040e+02
1.005643269316623076e+02 1.006093840037525808e+02 1.007241000000157385e+02 1.010947713778487866e+02 2.540663577023624953e+02
1.005573260786516556e+02 1.006023215082943807e+02 1.007173000000155128e+02 1.010890289806033877e+02 2.540609051800309430e+02
1.005608712113417056e+02 1.006053338739307179e+02 1.007196000000155891e+02 1.010912362440093517e+02 2.540629656883787106e+02
1.005596810274125232e+02 1.006041053777717167e+02 1.007183000000155459e+02 1.010899499315793406e+02 2.540616745259253548e+02
1.005580624082626855e+02 1.006021908894030474e+02 1.007158000000154630e+02 1.010872293503208255e+02 2.540588020407881800e+02
1.005613477572220518e+02 1.006053602880765823e+02 1.007187000000155592e+02 1.010899111747679910e+02 2.540613465013991572e+02
1.005658238435073741e+02 1.006098098804631178e+02 1.007230000000157020e+02 1.010940708791339944e+02 2.540654099270193740e+02
1.005570080919007694e+02 1.006013588196083930e+02 1.007149000000154331e+02 1.010862543567909029e+02 2.540577116396144959e+02
1.005552773502134727e+02 1.005992877336358617e+02 1.007122000000153434e+02 1.010829252993686254e+02 2.540539879144903921e+02
1.005534724707104459e+02 1.005970974958028421e+02 1.007092000000152439e+02 1.010789358053775544e+02 2.540493069139197360e+02
1.005504159396075181e+02 1.005937296339562010e+02 1.007051000000151078e+02 1.010737825229844873e+02 2.540433410039887576e+02
1.005534678355720075e+02 1.005967046017939595e+02 1.007079000000152007e+02 1.010763235052688174e+02 2.540456740399227442e+02
1.005528634716837928e+02 1.005959514965524306e+02 1.007067000000151609e+02 1.010742882129506484e+02 2.540428889251294891e+02
1.005531791785558653e+02 1.005962372130726123e+02 1.007069000000151675e+02 1.010743217104089808e+02 2.540427641795313320e+02
1.005521597460013652e+02 1.005950532496953969e+02 1.007052000000151111e+02 1.010715418137801009e+02 2.540389151937469876e+02
1.005524783166799523e+02 1.005952922308169804e+02 1.007052000000151111e+02 1.010710221597109637e+02 2.540378450962965360e+02
1.005413155246824886e+02 1.005839220503497415e+02 1.006931000000147094e+02 1.010571370695388822e+02 2.540219353428227294e+02
1.005393140654317392e+02 1.005805437167266092e+02 1.006870000000145069e+02 1.010469518196136676e+02 2.540078691077269468e+02
1.005344308350608458e+02 1.005754090013118542e+02 1.006812000000143144e+02 1.010399165878345968e+02 2.539995314985184223e+02
1.005457670363185798e+02 1.005852231963129242e+02 1.006874000000145202e+02 1.010399217000203578e+02 2.539932087558357239e+02
1.005410887451242701e+02 1.005808887814513923e+02 1.006819000000143376e+02 1.010290692173579146e+02 2.539748473685204146e+02
1.005395688210352176e+02 1.005792492314756714e+02 1.006795000000142579e+02 1.010238167173296233e+02 2.539652776450207341e+02
1.005392715522323641e+02 1.005786867984641049e+02 1.006777000000141982e+02 1.010174482129576177e+02 2.539516759273587638e+02
1.005363645715242882e+02 1.005756164380713926e+02 1.006737000000140654e+02 1.010093861205355665e+02 2.539364916170818276e+02
1.005407181767813825e+02 1.005796603238036511e+02 1.006766000000141617e+02 1.010077115301455422e+02 2.539264139105688685e+02
1.005444896857737405e+02 1.005834623617265038e+02 1.006803000000142845e+02 1.010104025513699497e+02 2.539268593453025460e+02
